userId,bookId,genres,rating,split
565,273,Romance|Self-help|Cooking,5,train
565,74,Cooking|Health,5,train
565,252,Romance|Health|Science Fiction|Horror,4.5,train
565,337,Health|Travel|Science Fiction,5,train
565,122,Health|Science Fiction|Thriller,4.6,test
565,220,Science Fiction,5,train
565,251,Self-help,4.3,train
565,89,Health,5,train
565,318,Health|Young Adult,5,train
565,34,Travel|Humor|Science Fiction|Science,5,test
565,178,Non-fiction,4.7,train
565,410,Travel|Historical Fiction|Romance|Business,4.8,test
566,377,Business,3.2,train
566,386,Fantasy|Horror|Non-fiction|Science Fiction,4.0,train
566,91,Cooking|Fantasy|Young Adult|Non-fiction,3.7,train
567,196,Fantasy|Mystery|Historical Fiction|Biography,4.0,train
567,410,Self-help|Science Fiction|Thriller|Poetry,3.8,train
567,303,Historical Fiction,4.1,train
567,356,Non-fiction|Fitness|Historical Fiction|Humor,3.5,train
567,176,Science Fiction|Self-help|Thriller,3.3,train
567,328,Travel|Mystery|Fitness|Thriller,3.6,train
567,214,Business|Health|Cooking,3.6,test
567,223,Thriller|Biography|Mystery|Fitness,3.1,train
567,301,Business|Young Adult|Fantasy|Biography|Thriller,3.6,test
567,211,Mystery|Cooking,3.6,train
567,313,Mystery|Science|Thriller,3.8,train
567,323,Health|Art|Mystery,3.5,train
567,157,Horror|Thriller,3.8,train
567,179,Humor|Fantasy|Art,3.7,train
567,393,Cooking|Travel|Humor|Fantasy|Business,3.9,train
567,321,Historical Fiction|Science,3.7,train
567,307,Thriller|Art,3.5,train
567,183,Mystery|Science Fiction|Art|Science|Business,3.8,train
567,91,Business,3.4,train
567,89,Art,3.6,test
567,343,Fantasy|Travel,4.3,train
567,408,Thriller|Self-help,3.0,train
568,132,Business|Self-help|Biography|Art,4.2,val
568,400,Science Fiction|Fitness|Self-help,3.8,train
568,348,Non-fiction,3.7,train
568,309,Romance|Thriller|Business,3.4,train
568,281,Self-help|Health|Science,3.9,train
568,217,Mystery|Travel|Humor|Science|Self-help,3.6,train
568,171,Poetry|Humor,4.2,train
568,287,Fantasy|Horror|Young Adult|Fitness|Biography,4.5,train
568,186,Biography|Historical Fiction,4.2,train
568,74,Travel|Art,4.5,train
568,382,Travel,4.4,train
568,388,Self-help|Biography,5.0,val
568,403,Health|Travel|Fantasy|Non-fiction|Historical Fiction,4.2,train
568,270,Travel|Mystery|Art|Romance,3.6,train
568,305,Health,3.9,train
569,161,Mystery|Humor|Poetry,5,train
569,113,Thriller|Biography|Cooking|Romance|Humor,5,train
569,369,Science,5,train
569,64,Romance|Cooking,5,train
569,314,Thriller|Young Adult,5,train
569,353,Art|Self-help|Science Fiction|Humor,4.8,train
569,11,Fitness|Health|Mystery|Art|Young Adult,5,val
569,234,Health|Historical Fiction|Cooking,5,train
569,185,Fantasy|Historical Fiction,5,train
569,176,Poetry|Science,4.9,train
569,228,Business|Fitness|Fantasy|Art,5,train
569,331,Romance|Non-fiction|Self-help|Young Adult,4.7,train
569,155,Health,5,test
569,47,Health|Historical Fiction|Fitness|Poetry,5,train
569,129,Historical Fiction|Fantasy|Travel,5,train
569,355,Science Fiction|Mystery|Humor,4.6,train
569,302,Humor,6,val
569,28,Historical Fiction|Non-fiction|Science,5,train
570,60,Cooking|Mystery|Science|Fantasy|Romance,4.0,train
570,164,Horror,4.2,train
570,14,Science Fiction|Science|Health|Travel|Non-fiction,4.5,train
570,237,Thriller|Health,4.1,val
570,7,Poetry|Self-help,4.1,train
570,106,Historical Fiction|Non-fiction|Biography|Science Fiction|Young Adult,4.5,train
570,15,Business|Fantasy|Health,3.9,train
570,116,Business|Horror,4.1,train
570,208,Poetry|Mystery|Young Adult|Fitness,4.0,train
570,97,Health|Humor|Poetry|Horror|Travel,4.3,train
570,187,Biography|Travel|Thriller,4.0,train
570,314,Science,3.8,train
570,144,Science Fiction|Mystery,4.4,train
570,302,Fantasy|Thriller|Mystery|Biography|Business,4.4,train
570,35,Fitness,4.6,train
570,107,Art,3.9,train
570,211,Poetry,4.3,train
570,95,Art|Young Adult|Science,4.5,train
570,403,Art|Science Fiction|Thriller|Cooking,4.2,train
570,220,Non-fiction,4.2,test
570,66,Biography|Cooking|Historical Fiction,3.7,train
570,366,Science|Fitness|Business|Young Adult|Self-help,3.5,test
570,348,Science|Business|Humor|Self-help|Historical Fiction,4.0,train
570,163,Biography|Thriller|Young Adult,3.7,train
571,364,Mystery|Cooking|Self-help|Humor|Thriller,3.7,train
571,145,Science Fiction,3.6,train
571,345,Romance|Non-fiction|Art|Horror,4.2,train
571,322,Young Adult|Science Fiction|Poetry|Fitness|Science,4.0,test
571,76,Romance|Mystery|Science Fiction,3.2,train
571,354,Travel,4.3,train
571,380,Humor,3.5,train
571,330,Non-fiction,4.4,train
571,376,Science Fiction|Horror|Self-help,3.2,train
572,284,Cooking|Science Fiction|Art|Romance|Poetry,5,train
572,166,Historical Fiction|Travel|Horror|Biography,4.9,test
572,395,Art|Mystery|Business,4.4,train
572,340,Health|Travel,4.4,test
573,37,Poetry|Science Fiction|Horror|Cooking,3.7,val
573,261,Fantasy,4.7,train
573,285,Art|Romance,4.3,test
573,255,Fantasy|Travel|Cooking,3.8,train
573,257,Fitness|Mystery|Cooking|Health,4.0,val
573,331,Cooking|Mystery|Health|Fitness|Romance,5.5,val
573,114,Science|Romance|Mystery,4.0,test
573,150,Horror,3.5,train
573,214,Historical Fiction|Poetry|Thriller|Self-help,3.6,train
573,373,Poetry|Humor|Science Fiction|Travel|Mystery,4.3,train
573,317,Business,4.4,val
573,252,Travel|Business|Biography|Humor|Science Fiction,4.4,train
573,166,Romance|Poetry|Thriller|Travel|Humor,4.4,train
573,47,Romance,4.0,train
573,25,Health|Art|Young Adult|Travel|Fantasy,3.7,train
573,276,Poetry|Young Adult|Science|Horror|Travel,4.0,train
573,116,Young Adult,4.0,train
573,353,Health|Art|Biography|Science Fiction,4.3,train
573,200,Science Fiction|Biography|Mystery|Romance|Historical Fiction,4.3,val
573,330,Thriller|Humor|Health,4.0,train
573,390,Thriller|Self-help|Fitness,4.3,train
573,109,Travel|Mystery|Health,3.9,train
573,89,Historical Fiction|Romance,4.1,train
574,180,Science|Science Fiction,4.1,train
574,317,Humor|Poetry|Romance|Travel,4.0,train
574,35,Non-fiction|Travel,4.0,train
574,65,Romance|Thriller|Fantasy|Business,4.3,train
574,108,Romance,3.4,train
574,251,Thriller|Fitness|Health,4.1,test
574,305,Non-fiction|Humor|Mystery,3.8,train
574,102,Biography|Thriller|Non-fiction|Science Fiction|Romance,5.6,val
574,246,Business|Science|Biography|Historical Fiction,4.3,train
574,343,Biography|Poetry,4.4,train
574,23,Humor|Travel|Art|Business,4.1,train
574,154,Non-fiction|Mystery,4.1,test
574,384,Mystery|Humor|Fantasy,4.7,train
574,161,Science|Humor,4.4,val
574,18,Cooking|Business|Biography|Science Fiction|Fantasy,4.3,train
574,151,Romance|Travel|Humor|Mystery,5.3,val
574,131,Horror|Fitness,4.4,train
574,12,Science|Fitness|Mystery|Horror|Health,4.5,train
575,164,Biography|Non-fiction,3.9,train
575,55,Horror|Cooking|Historical Fiction|Poetry|Mystery,3.7,train
575,6,Humor|Cooking,3.6,train
575,134,Thriller|Biography|Cooking,4.2,test
575,378,Travel|Cooking|Health,4.4,train
576,333,Romance,4.4,train
576,326,Fitness|Thriller,4.6,train
576,295,Business|Horror|Historical Fiction|Travel,5,test
576,90,Business|Science Fiction|Science|Romance,4.4,test
576,226,Science Fiction,5,train
576,42,Travel|Romance|Biography,4.4,train
576,257,Fantasy|Self-help|Poetry,4.5,train
576,212,Science,5,train
576,264,Horror|Biography,4.4,train
576,338,Historical Fiction|Self-help|Horror,4.2,test
576,6,Fantasy|Young Adult|Health|Business|Cooking,5,train
576,320,Non-fiction|Cooking|Health|Poetry|Science,5,train
577,54,Business|Travel|Biography,5,train
577,318,Poetry|Science Fiction|Young Adult|Historical Fiction|Health,5,train
577,405,Biography|Cooking|Art|Horror,5,test
577,136,Cooking|Humor|Historical Fiction|Thriller|Young Adult,6,val
577,385,Mystery,4.7,test
577,383,Humor|Science|Science Fiction|Non-fiction,5,train
577,155,Humor|Fitness|Self-help,5,train
577,108,Biography|Cooking|Non-fiction|Business,5,train
577,146,Fantasy|Art|Cooking|Biography|Thriller,5,train
577,64,Science,5,train
577,401,Business|Health|Historical Fiction|Cooking|Humor,5,train
578,273,Business|Self-help|Humor,4.1,train
578,121,Fantasy|Self-help,4.1,train
578,297,Science|Thriller|Romance|Non-fiction|Biography,4.1,val
578,192,Biography|Cooking|Young Adult,5.3,val
578,343,Fitness|Biography|Horror|Poetry,4.3,train
578,161,Horror,4.2,test
578,162,Thriller|Biography|Non-fiction,3.7,train
578,127,Poetry|Fitness|Science Fiction,4.0,train
578,7,Biography|Horror|Business|Science,4.6,train
578,359,Thriller,4.2,train
578,91,Fantasy|Historical Fiction|Health|Self-help|Mystery,4.7,train
578,347,Travel|Mystery|Horror|Historical Fiction|Humor,4.6,test
578,284,Romance|Science Fiction|Travel,4.6,train
578,141,Science|Mystery|Art|Humor|Historical Fiction,5.0,val
578,94,Historical Fiction|Humor|Mystery|Non-fiction,4.4,train
578,115,Business|Horror|Historical Fiction,4.0,train
578,241,Biography|Science Fiction,3.8,train
578,41,Horror|Art,4.5,train
579,13,Cooking,5,train
579,347,Fantasy|Art|Health,4.9,train
579,337,Biography|Self-help|Art,4.9,test
579,91,Humor|Poetry,5,train
579,253,Science Fiction|Fantasy|Biography|Humor,5,train
579,288,Business|Romance|Art|Biography|Cooking,5,train
579,32,Science Fiction|Business|Biography|Thriller|Health,4.9,test
579,240,Poetry|Fantasy,5,train
579,326,Romance|Young Adult|Historical Fiction,5,train
580,168,Non-fiction|Romance,4.7,train
580,246,Poetry|Horror,5,train
580,331,Young Adult,5,train
580,237,Fantasy|Business|Poetry|Young Adult,4.7,train
580,281,Science,5,train
580,100,Self-help|Mystery,4.8,val
580,274,Historical Fiction|Fantasy|Fitness|Poetry,5,train
580,176,Business|Thriller|Fitness|Science|Cooking,5,test
580,361,Thriller|Travel|Poetry|Historical Fiction|Horror,5,train
580,219,Thriller|Business|Travel|Fantasy,4.9,train
580,378,Fantasy|Mystery|Biography|Young Adult|Humor,5,train
580,273,Young Adult|Historical Fiction|Travel,5,train
580,117,Humor|Art,5,train
580,300,Historical Fiction|Non-fiction|Biography,4.8,train
581,58,Mystery|Poetry|Art|Self-help|Fantasy,3.2,train
581,236,Biography|Young Adult|Science Fiction|Fantasy,2.9,train
581,17,Biography|Thriller|Historical Fiction|Cooking|Horror,3.4,train
581,279,Cooking,4.1,train
581,378,Historical Fiction|Fitness,3.5,train
581,385,Horror|Mystery,2.9,train
581,45,Horror,3.4,train
581,335,Travel,3.7,train
581,166,Fitness|Science Fiction|Horror|Self-help,3.4,test
581,206,Business|Science Fiction|Biography,2.9,train
581,5,Science|Fantasy,3.8,train
581,333,Non-fiction|Humor|Thriller|Self-help,2.9,train
581,218,Romance|Poetry|Cooking|Self-help|Fantasy,3.2,test
582,195,Thriller|Young Adult|Biography|Poetry,4.2,test
582,258,Fitness|Thriller|Romance|Humor,4.1,train
582,380,Romance|Humor,4.9,val
582,95,Fitness,4.2,train
582,328,Fitness,4.1,train
583,164,Science|Fantasy,4.8,train
583,279,Biography|Humor|Mystery|Science,4.9,train
583,216,Fitness|Science|Science Fiction|Fantasy,5,train
583,25,Science|Thriller|Fantasy|Fitness|Cooking,5,train
583,71,Young Adult,4.4,test
583,156,Fantasy,4.9,test
583,321,Cooking,5,val
583,325,Science|Humor|Biography|Mystery|Cooking,5,train
583,252,Biography|Humor|Young Adult|Fitness,4.4,train
583,242,Humor|Young Adult,4.2,train
584,88,Horror|Business|Travel|Romance|Thriller,4.5,train
584,117,Self-help|Historical Fiction|Mystery|Non-fiction|Health,5,train
584,203,Mystery|Fantasy|Romance,4.1,train
584,387,Science|Thriller,4.8,train
584,2,Science|Fantasy|Science Fiction,4.7,train
584,290,Mystery,4.0,train
584,128,Humor|Horror|Thriller|Biography|Young Adult,4.7,train
584,294,Thriller|Fitness|Travel|Romance|Fantasy,4.8,train
584,162,Non-fiction|Horror|Thriller|Young Adult,4.3,test
584,279,Poetry|Fantasy|Health|Self-help|Historical Fiction,4.6,train
584,296,Horror|Science Fiction|Non-fiction,4.3,train
584,394,Romance|Thriller,4.4,test
584,53,Science|Mystery|Thriller|Non-fiction,4.6,train
584,295,Biography,5,train
584,42,Humor|Historical Fiction,5,train
584,243,Fantasy|Humor|Art|Young Adult|Historical Fiction,4.7,train
584,135,Biography|Horror|Fantasy,5,test
584,386,Self-help|Biography,5.0,val
584,108,Health|Travel,5,train
584,136,Travel|Historical Fiction|Mystery,4.6,train
584,168,Fantasy|Historical Fiction|Science Fiction|Fitness|Mystery,4.4,train
584,345,Historical Fiction|Thriller,4.3,train
584,330,Romance|Historical Fiction|Horror,4.1,train
584,241,Poetry|Horror|Science Fiction,4.8,train
585,349,Historical Fiction|Self-help|Humor|Cooking|Science,4.6,train
585,205,Travel,4.6,train
585,204,Art|Romance|Non-fiction|Biography|Mystery,4.1,train
585,246,Fantasy,4.4,train
585,327,Humor,4.2,test
585,348,Self-help|Health|Business|Poetry,3.9,train
585,330,Business|Historical Fiction|Young Adult,4.4,train
585,292,Poetry|Young Adult|Mystery,4.7,train
585,72,Science|Historical Fiction,4.4,train
585,263,Thriller,4.0,train
585,165,Fantasy|Romance|Business|Thriller|Travel,4.1,train
585,273,Thriller|Poetry|Science,4.7,train
585,315,Cooking|Health|Poetry|Mystery|Biography,4.4,train
585,200,Fantasy|Young Adult,4.8,train
585,69,Mystery|Young Adult,4.7,train
585,402,Biography|Non-fiction|Fantasy|Travel|Health,4.9,train
585,394,Horror|Self-help|Business,4.5,train
585,224,Romance|Fantasy,4.9,train
585,403,Mystery|Poetry|Biography|Travel|Health,4.6,test
585,71,Business,4.6,train
585,341,Humor|Non-fiction|Health|Historical Fiction,4.9,train
585,98,Self-help,4.2,train
585,28,Horror|Biography,4.1,train
585,32,Historical Fiction|Science Fiction|Health|Non-fiction,4.4,train
585,261,Art|Horror|Thriller,4.1,test
586,78,Historical Fiction|Business|Humor|Fitness|Science Fiction,3.9,train
586,301,Cooking|Historical Fiction|Romance,3.9,train
586,0,Historical Fiction|Thriller|Biography|Cooking,3.9,train
586,3,Historical Fiction|Young Adult|Mystery|Health|Self-help,3.6,train
586,275,Thriller|Art|Business|Science Fiction,5.4,val
586,111,Business|Fantasy|Science Fiction|Mystery|Travel,4.0,train
586,39,Poetry|Science Fiction|Fantasy|Biography|Historical Fiction,3.6,train
586,364,Young Adult|Cooking|Fitness|Health|Poetry,4.3,train
586,391,Romance|Cooking|Fantasy,4.0,test
586,122,Fantasy|Non-fiction|Horror,4.3,train
586,95,Self-help,3.5,train
586,316,Cooking,4.7,train
586,356,Young Adult|Fitness|Humor,3.9,train
586,151,Thriller|Business,3.4,train
586,161,Fitness|Romance|Biography|Science|Cooking,3.7,train
586,181,Thriller|Health|Biography|Romance|Science Fiction,4.3,train
586,131,Humor|Health|Travel,4.0,train
586,163,Mystery|Poetry,4.0,test
586,409,Science|Cooking|Thriller|Biography,3.7,test
586,84,Non-fiction|Romance,3.6,train
586,173,Health|Self-help,3.7,train
586,255,Science|Historical Fiction,4.1,train
586,328,Science Fiction|Poetry,4.1,train
586,11,Science,4.3,train
587,70,Mystery|Poetry,3.4,train
587,372,Poetry,5.0,val
587,132,Thriller|Science Fiction|Fantasy,3.2,train
587,342,Fitness|Travel,3.9,test
587,333,Fitness|Non-fiction|Cooking|Horror,4.0,test
587,276,Science|Cooking|Health,4.0,test
587,330,Humor|Thriller|Fitness|Romance|Horror,3.9,train
587,211,Cooking|Thriller|Science Fiction|Romance|Fantasy,4.0,test
587,368,Travel|Horror|Fantasy,3.8,train
587,6,Health,3.5,train
587,256,Non-fiction,4.8,val
587,196,Humor,4.0,test
587,249,Horror|Young Adult,3.7,train
587,304,Cooking|Poetry|Horror|Fantasy|Historical Fiction,3.4,train
587,223,Travel|Historical Fiction|Science Fiction|Business|Romance,4.1,train
587,365,Self-help|Art|Science Fiction|Young Adult|Health,3.3,train
587,146,Thriller|Mystery|Art|Science Fiction,4.0,train
587,403,Fitness|Historical Fiction|Poetry|Self-help|Young Adult,3.4,train
587,334,Science|Fantasy|Poetry|Romance|Art,3.5,val
587,130,Humor|Historical Fiction|Horror|Thriller|Biography,3.7,val
588,328,Romance|Business|Health,4.1,val
588,190,Romance|Historical Fiction|Travel,3.9,train
588,98,Horror|Poetry|Self-help,4.3,test
588,91,Science|Mystery|Travel,5.8,val
588,65,Science Fiction|Romance,3.9,val
588,87,Romance|Fantasy|Business,4.5,train
588,273,Art|Business|Biography|Thriller,4.8,train
588,315,Science,4.6,val
588,216,Poetry|Non-fiction|Romance,4.3,train
588,405,Science Fiction|Horror|Health,4.1,test
588,260,Poetry|Humor,5,train
588,101,Romance|Science Fiction,4.5,train
588,217,Travel|Romance,3.9,train
588,92,Thriller|Health|Self-help|Young Adult,4.1,train
588,147,Travel|Historical Fiction,4.5,train
588,128,Biography|Fantasy|Health,4.6,train
589,274,Horror|Humor|Poetry,3.9,train
589,193,Fitness,3.2,train
589,231,Cooking|Young Adult|Fitness,3.5,train
589,368,Biography,3.6,train
589,189,Thriller,3.0,train
589,80,Mystery|Cooking,3.4,train
589,254,Travel|Fantasy,3.4,train
589,403,Fitness|Romance|Art|Thriller,3.9,train
589,366,Romance|Young Adult|Business,2.9,val
589,53,Mystery|Non-fiction|Humor|Travel,3.6,train
589,155,Historical Fiction|Travel|Fitness|Romance,3.4,train
590,131,Romance|Travel,5.6,val
590,47,Non-fiction|Fitness|Mystery|Cooking,4.6,train
590,150,Biography|Business,4.5,train
590,292,Cooking|Self-help|Historical Fiction,4.2,train
590,366,Art|Travel|Horror|Mystery,4.9,train
590,407,Business|Health|Cooking,6,val
590,255,Cooking|Fantasy|Health|Thriller,5,train
591,359,Humor,5,train
591,223,Self-help|Poetry,4.7,train
591,148,Travel|Historical Fiction|Thriller,4.6,train
591,222,Romance|Science Fiction,4.4,train
591,8,Business|Fitness|Health|Humor,5,train
591,279,Business,4.4,train
591,327,Fantasy,5,train
591,253,Romance|Non-fiction|Poetry|Biography|Self-help,5,train
591,191,Romance|Young Adult|Thriller,4.3,train
592,262,Horror|Poetry,4.1,train
592,72,Mystery|Young Adult,4.4,train
592,302,Horror|Cooking|Science,4.8,test
592,279,Art|Health|Romance|Travel|Humor,4.3,train
592,408,Cooking|Science Fiction,5.6,val
592,24,Poetry|Cooking|Fitness,4.1,train
592,213,Non-fiction|Fantasy|Art|Mystery|Fitness,3.9,train
592,134,Cooking|Biography|Young Adult|Thriller|Romance,4.3,train
592,359,Romance|Science|Fantasy|Travel|Cooking,4.4,train
593,72,Poetry|Business,4.0,train
593,147,Travel,4.2,train
593,139,Biography,3.7,val
593,186,Business,4.9,val
593,16,Art|Mystery|Cooking|Non-fiction,3.5,train
593,128,Poetry|Health|Fitness,4.3,test
593,115,Horror|Poetry|Science|Mystery|Young Adult,3.5,train
593,237,Travel|Fitness,5.6,val
593,9,Self-help|Romance|Mystery|Historical Fiction,3.7,train
593,47,Fantasy|Fitness|Health,4.3,train
593,236,Health|Thriller|Travel,4.3,val
593,242,Horror|Art,4.3,train
593,243,Romance|Non-fiction,3.3,train
594,126,Fitness|Science|Biography,5,test
594,1,Science,4.5,train
594,379,Romance|Travel|Fitness,4.3,train
594,66,Non-fiction|Fantasy|Cooking,5,train
594,173,Art|Science|Health|Travel|Cooking,5,test
594,38,Science|Young Adult|Biography,4.2,train
594,310,Thriller|Humor|Young Adult|Mystery|Fitness,5,test
594,200,Biography|Travel|Cooking|Thriller,4.3,train
594,170,Humor|Fantasy|Science Fiction|Young Adult|Cooking,4.8,train
594,349,Health|Thriller|Mystery,5.4,val
594,177,Humor|Historical Fiction|Art|Biography,5,train
594,210,Science Fiction|Young Adult|Romance,4.9,train
594,324,Non-fiction|Biography|Cooking,4.9,train
594,183,Fitness|Self-help|Science|Young Adult|Romance,4.7,train
594,93,Horror|Science|Historical Fiction|Biography,4.5,train
594,78,Poetry|Art|Biography,5,train
594,228,Fitness,4.9,train
594,121,Science|Travel|Biography|Young Adult,4.2,train
594,246,Thriller|Mystery|Fantasy|Biography,4.2,train
595,309,Business|Biography,4.5,train
595,2,Self-help|Historical Fiction|Poetry|Thriller,4.4,train
595,267,Romance|Self-help|Historical Fiction|Fantasy,4.6,test
595,11,Travel|Art|Mystery,6,val
595,95,Young Adult|Health|Poetry|Romance|Business,4.5,train
595,290,Fantasy,4.4,train
595,365,Travel|Health|Mystery|Biography,5,train
595,100,Fantasy|Historical Fiction|Humor|Romance|Science,4.9,train
595,346,Young Adult|Art|Cooking,4.6,train
595,285,Horror|Fitness|Non-fiction|Art,4.2,train
595,332,Science|Self-help|Business|Historical Fiction|Art,4.3,train
595,102,Art|Travel|Health,4.8,test
595,239,Young Adult|Cooking|Fantasy,4.9,train
595,288,Mystery|Romance,4.2,train
595,348,Cooking|Horror,4.3,test
596,57,Romance|Humor|Art|Health|Business,3.7,train
596,231,Biography|Fantasy|Non-fiction,4.2,train
596,228,Humor|Fantasy|Health|Young Adult,4.0,train
596,315,Humor|Biography|Travel|Thriller,3.9,train
596,156,Cooking|Humor|Mystery|Fitness,4.3,train
596,377,Art|Romance|Non-fiction,3.9,test
596,273,Humor|Historical Fiction|Mystery|Non-fiction|Science,4.2,train
596,311,Science Fiction|Non-fiction|Business|Poetry|Art,3.3,train
596,401,Historical Fiction|Mystery|Horror|Business|Cooking,4.0,train
597,379,Fantasy,3.1,train
597,28,Young Adult|Horror|Humor|Cooking|Poetry,3.2,train
597,210,Thriller|Humor,3.6,test
598,177,Science Fiction|Travel|Horror|Fantasy|Non-fiction,4.7,train
598,226,Humor|Poetry|Romance|Science Fiction,5,train
598,67,Biography|Poetry|Fitness|Art|Non-fiction,4.8,train
598,398,Cooking,5,train
598,109,Cooking,5,train
598,360,Fitness|Thriller|Mystery|Cooking,5,test
598,238,Science|Art|Thriller|Historical Fiction,5,train
598,51,Young Adult|Science Fiction|Poetry|Romance|Science,4.6,train
598,7,Art|Science Fiction,5,train
598,176,Fitness|Non-fiction|Cooking|Biography,5,val
598,396,Health|Poetry,5,train
598,147,Cooking|Fitness|Biography|Science Fiction,5,train
598,354,Young Adult|Non-fiction|Science Fiction|Biography|Poetry,5,test
598,301,Health|Non-fiction|Science Fiction,5,train
598,72,Art|Thriller,5,train
598,66,Romance|Travel|Science|Humor|Business,5,val
598,152,Non-fiction|Fitness|Humor,5,train
598,33,Science|Fantasy|Poetry|Non-fiction|Fitness,5,train
598,96,Art|Historical Fiction|Biography|Thriller,4.9,val
598,1,Mystery|Humor|Business|Non-fiction,5,train
598,277,Business|Thriller,5,test
599,204,Travel|Humor,4.7,test
599,406,Romance|Health|Fantasy,4.9,train
599,360,Mystery,4.2,train
599,374,Biography,4.8,train
599,98,Biography|Young Adult,4.7,val
599,66,Science,4.3,test
599,401,Humor,4.5,train
599,395,Fitness|Young Adult,4.8,train
600,57,Historical Fiction|Mystery|Science Fiction,3.4,train
600,327,Science Fiction|Biography,3.5,train
600,103,Business,3.9,train
600,110,Non-fiction|Self-help|Young Adult|Fitness,3.4,test
600,325,Mystery|Romance|Non-fiction|Art,3.7,train
600,127,Art|Self-help|Thriller|Poetry,3.4,train
600,408,Thriller|Non-fiction|Romance,3.5,train
600,176,Travel|Science Fiction,4.0,train
600,305,Humor|Fitness,3.6,train
600,349,Travel|Historical Fiction|Science Fiction|Young Adult,4.2,train
600,366,Young Adult,3.8,train
600,300,Self-help|Humor,3.7,train
600,250,Humor|Cooking|Science Fiction|Romance|Art,3.9,train
600,240,Romance|Health,3.7,train
600,233,Art|Travel|Historical Fiction|Mystery,3.7,train
600,47,Health|Mystery|Fitness|Travel|Self-help,3.5,train
600,18,Historical Fiction|Cooking|Art,4.0,train
600,169,Non-fiction,3.6,val
601,34,Humor|Historical Fiction|Non-fiction|Fantasy|Art,4.4,train
601,131,Science,4.6,train
601,196,Travel|Science Fiction|Thriller|Non-fiction,4.6,train
601,103,Fantasy|Poetry|Historical Fiction|Travel,4.1,train
601,311,Humor|Poetry|Business,4.0,train
601,174,Self-help|Young Adult|Non-fiction|Poetry,4.4,train
601,192,Historical Fiction,4.6,test
601,218,Mystery|Self-help|Young Adult|Travel|Cooking,3.7,train
601,286,Fantasy|Business|Fitness|Travel|Science,4.7,train
601,83,Travel|Fantasy|Humor|Non-fiction,4.3,train
601,292,Science|Non-fiction,4.1,train
601,246,Romance|Business|Poetry|Travel,4.2,train
601,38,Cooking,5,val
601,335,Fitness|Poetry,4.6,train
601,390,Humor,4.4,train
601,324,Poetry|Mystery|Cooking,4.3,train
601,353,Cooking|Science Fiction|Biography|Humor,4.2,train
601,126,Humor|Health|Thriller,4.2,train
602,190,Young Adult|Business|Fantasy,5.1,val
602,376,Humor|Mystery,4.4,train
602,38,Business,4.6,train
602,244,Historical Fiction|Thriller|Fantasy|Business,4.8,train
602,168,Health|Fantasy|Science|Science Fiction|Historical Fiction,4.5,train
602,219,Non-fiction|Biography,4.0,train
602,238,Historical Fiction|Young Adult|Business,4.5,train
602,34,Science|Health|Young Adult|Fantasy,4.8,train
602,118,Fitness|Thriller|Biography|Horror,4.3,test
602,240,Thriller|Mystery,4.2,train
602,367,Horror,4.5,train
602,15,Fitness|Historical Fiction,4.1,train
602,341,Historical Fiction|Romance|Health,4.0,train
602,129,Business|Fantasy|Self-help,4.1,train
602,324,Art|Romance|Horror,4.3,train
603,336,Non-fiction|Fitness,4.8,val
603,111,Health|Art|Thriller|Young Adult,4.8,test
603,327,Science|Travel|Art|Cooking|Thriller,4.2,train
603,39,Historical Fiction|Science|Travel,5,train
603,41,Fantasy|Cooking,5,train
603,297,Fantasy|Romance|Biography|Business|Science,4.2,train
603,147,Travel|Art|Young Adult|Poetry|Thriller,4.6,val
603,7,Romance|Science Fiction|Non-fiction|Fitness,4.0,train
603,68,Self-help|Thriller,4.6,train
603,164,Young Adult|Fantasy|Humor|Self-help|Health,4.4,train
603,409,Art|Travel|Biography,4.4,train
603,290,Young Adult|Cooking,5.5,val
603,312,Art|Romance|Science Fiction|Self-help|Business,4.5,train
603,47,Science|Health|Mystery|Romance,4.8,train
603,24,Humor|Fantasy|Romance,4.4,test
603,218,Humor|Business,4.2,train
603,261,Art,4.4,train
603,64,Historical Fiction|Non-fiction|Fitness,4.5,train
603,112,Biography|Thriller,4.4,train
603,54,Mystery|Science Fiction,4.8,train
604,81,Science|Health|Non-fiction|Historical Fiction,4.0,train
604,301,Biography|Art|Cooking|Fantasy,4.6,val
604,300,Biography|Mystery,4.1,train
604,119,Poetry|Fantasy|Science|Science Fiction|Travel,3.5,test
604,12,Thriller|Travel|Fitness|Art|Humor,4.1,train
604,4,Humor|Science,4.2,val
604,159,Science Fiction,3.6,train
604,168,Science|Self-help|Humor|Travel,3.8,train
604,218,Science|Travel|Young Adult|Fitness,3.6,train
604,309,Fantasy,3.5,train
604,326,Thriller|Horror|Business,3.7,train
604,147,Health|Historical Fiction|Young Adult,4.1,train
604,93,Science Fiction|Business|Biography,3.4,train
604,278,Mystery,3.8,test
604,265,Biography|Fitness,4.1,train
604,149,Health|Non-fiction,4.1,train
604,312,Non-fiction|Biography|Fitness|Self-help,3.5,train
604,18,Travel|Young Adult,4.0,train
604,353,Poetry|Young Adult|Science Fiction,3.7,test
604,144,Poetry|Cooking|Mystery|Business,4.2,train
604,396,Horror|Cooking|Art|Biography|Mystery,3.7,train
604,405,Poetry,4.4,train
604,45,Humor|Non-fiction|Travel|Business,4.1,train
604,346,Thriller|Fantasy|Non-fiction|Horror|Art,3.7,train
604,9,Science Fiction,3.8,train
